University (zh),University (eng),University Latitude,University Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,青田七六,25.028049393234443,121.53259578865382,Café
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Ooh Cha Cha 自然食(科技大樓),25.023698,121.542806,Vegetarian / Vegan Restaurant
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,莫宰羊羊肉料理專賣（大安台大店）,25.02390080389382,121.53454165459677,Chinese Restaurant
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,小慢 Tea Experience,25.025329292388207,121.52939342663083,Tea Room
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Rufous Coffee,25.023620950402712,121.54344278446717,Coffee Shop
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,牛老大牛肉麵,25.024695,121.529413,Noodle House
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,溫州街蘿蔔絲餅達人,25.02649008096544,121.5302682973889,Food Stand
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Jack & Nana Coffee Store,25.026745,121.531656,Coffee Shop
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,燈籠滷味,25.024662690090718,121.52866211658669,Food Truck
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Guting Riverside Park (古亭河濱公園),25.019354,121.52201,Park
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,咖啡黑潮 Cafe Kuroshio,25.027908,121.530545,Café
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,野草居食屋 Fireweeds,25.02479295150616,121.52177912629126,Japanese Restaurant
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,平安京茶事,25.020674,121.527296,Tea Room
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,MoNTUE北師美術館,25.024835811728412,121.54443823215404,Art Museum
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,515 cafe & books,25.028967,121.531372,Café
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Nuki Coffee,25.02274,121.524477,Café
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,青田茶館,25.027495755635666,121.53083105397938,Tea Room
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,同安街麵線羹,25.023043,121.521042,Taiwanese Restaurant
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,五草車中華食館,25.02471753437305,121.5240383115693,Chinese Restaurant
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Soypresso (二吉軒豆乳),25.029762827874542,121.5295156276025,Ice Cream Shop
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Ooh Cha Cha 自然食,25.025032,121.523389,Vegetarian / Vegan Restaurant
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,師園鹽酥雞,25.024651012286693,121.52903231239975,Fried Chicken Joint
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,鴻疆石,25.028429735804185,121.52966119676528,Xinjiang Restaurant
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Taipei DaAn Sports Center (臺北市大安運動中心),25.020867,121.54598,Gym / Fitness Center
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Bidbuy4u (必買站),25.02293343029916,121.52910907834216,Toy / Game Store
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,PIPE Live Music,25.010896852959693,121.52892316930799,Music Venue
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Kishu An (紀州庵),25.021384978282313,121.52052312422164,Historic Site
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,樂子 The Diner,25.026568836600394,121.5395560668372,Diner
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,三角冰,25.004613856077114,121.53812292774732,Ice Cream Shop
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,牛雜,25.025160888806813,121.5234025003045,Asian Restaurant
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,小林麵館,25.022673057780693,121.52424042737238,Noodle House
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,金華公園,25.029889392502028,121.53128825404966,Park
國立臺灣大學,NATIONAL TAIWAN UNIVERSITY,25.01697,121.53368999999999,Maryjane Pizza,25.023265694351913,121.52680527913066,Pizza Place
